VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
HOEWAP207,poweredOn,False,False,green,HOEWAP207.upstreamaccts.site.local,connected,running,green,False,2024-07-19 18:17:09,,1969-12-31 21:00:00,2024-10-10 04:21:36,1,4096,1,3,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-412,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,153601,73150,73148,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,18,success,never,,[HCFNCS09_01_HCF_CLO006_GP_NTAPF_DS_25] HOEWAP207/HOEWAP207.vmx,[HCFNCS09_01_HCF_CLO006_GP_NTAPF_DS_25] HOEWAP207/,[HCFNCS09_01_HCF_CLO006_GP_NTAPF_DS_25] HOEWAP207/,[HCFNCS09_01_HCF_CLO006_GP_NTAPF_DS_25] HOEWAP207/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc320.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3517,501a176a-cc53-13ef-5b65-af88fcd17c78,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
HOEWAP208,poweredOn,False,False,green,HOEWAP208.upstreamaccts.site.local,connected,running,green,False,2024-07-20 04:08:40,,1969-12-31 21:00:00,2024-10-08 21:08:44,2,6144,2,3,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-413,HCF_VDS03-Cloud-VM-418,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,153987,128349,128080,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,18,success,never,,[HCFNCS09_01_HCF_CL006_NFS_DS_011] HOEWAP208/HOEWAP208.vmx,[HCFNCS09_01_HCF_CL006_NFS_DS_011] HOEWAP208/,[HCFNCS09_01_HCF_CL006_NFS_DS_011] HOEWAP208/,[HCFNCS09_01_HCF_CL006_NFS_DS_011] HOEWAP208/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc221.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3473,501a0bd6-7cf1-dc00-d663-aa7b63d55f61,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
HOEWAP209,poweredOn,False,False,green,HOEWAP209.upstreamaccts.site.local,connected,running,green,False,2024-07-20 04:33:42,,1969-12-31 21:00:00,2024-10-10 06:12:36,1,4096,1,3,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-412,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,153762,120014,120012,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,18,success,never,,[HCFNCS09_04_HCF_CLO006_GP_NTAPF_DS_48] HOEWAP209/HOEWAP209.vmx,[HCFNCS09_04_HCF_CLO006_GP_NTAPF_DS_48] HOEWAP209/,[HCFNCS09_04_HCF_CLO006_GP_NTAPF_DS_48] HOEWAP209/,[HCFNCS09_04_HCF_CLO006_GP_NTAPF_DS_48] HOEWAP209/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc115.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3589,501abdcc-f3f8-46f9-0f28-d6b0a142a1f1,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
HOEWAP212A,poweredOn,False,False,green,HOEWAP212A.NA.site.local,connected,running,green,False,2024-09-21 13:57:44,,1969-12-31 21:00:00,2024-06-07 13:39:45,16,131072,1,8,intel-broadwell,normal,True,,,HCF_VDS01-VM-425,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO114_GP_SYMM-REP-34/Resources,,,True,notConfigured,gray,-1,-1,2666971,950158,950149,medium,none,vmMonitoringDisabled,Anti Affinity,HOEWAP212A_B,False,10000,10000,False,False,efi,18,none,never,,[HCF_PROD_CLO114_GP_NTAP_DS_04] HOEWAP212A/HOEWAP212A.vmx,[HCF_PROD_CLO114_GP_NTAP_DS_04] HOEWAP212A/,[HCF_PROD_CLO114_GP_NTAP_DS_04] HOEWAP212A/,[HCF_PROD_CLO114_GP_NTAP_DS_04] HOEWAP212A/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO114_GP_SYMM-REP-34,hcfvhs30.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-949935,5032342e-a70e-9b6b-2cbb-4b494973f752,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEWAP212B,poweredOn,False,False,green,HOEWAP212B.NA.site.local,connected,running,green,False,2024-09-28 12:16:51,,1969-12-31 21:00:00,2024-06-07 08:15:41,16,131072,1,8,intel-broadwell,normal,True,,,HCF_VDS01-VM-425,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO114_GP_SYMM-REP-34/Resources,,,True,notConfigured,gray,-1,-1,2665944,1048679,1048672,medium,none,vmMonitoringDisabled,Anti Affinity,HOEWAP212A_B,False,10000,10000,False,False,efi,18,none,never,,[HCF_PROD_CLO114_GP_NTAP_DS_02] HOEWAP212B/HOEWAP212B.vmx,[HCF_PROD_CLO114_GP_NTAP_DS_02] HOEWAP212B/,[HCF_PROD_CLO114_GP_NTAP_DS_02] HOEWAP212B/,[HCF_PROD_CLO114_GP_NTAP_DS_02] HOEWAP212B/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO114_GP_SYMM-REP-34,hcfvhs39.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-949934,5032c7d6-cb40-3efe-c67a-9bdd4517487f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEWAP213A,poweredOn,False,False,green,HOEWAP213A.NA.site.local,connected,running,green,False,2024-09-21 12:13:57,,1969-12-31 21:00:00,2024-07-20 10:10:42,8,32768,1,4,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-415,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO015_DR_SYMM-REP-36/Resources,,,True,notConfigured,gray,-1,-1,716835,166113,166077,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213A/HOEWAP213A.vmx,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213A/,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213A/,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213A/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO015_DR_SYMM-REP-36,hcfvhc101.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1043430,5032ba0e-5ec4-5dc0-6d11-ed238bf5986c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,Entitlement_Engine_Prod,,Operational,,,Tier 3,,Production,,Entitlement_Engine_Servers,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEWAP213B,poweredOn,False,False,green,HOEWAP213B.NA.site.local,connected,running,green,False,2024-09-21 12:14:08,,1969-12-31 21:00:00,2024-07-20 05:20:00,8,32768,1,4,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-415,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO015_DR_SYMM-REP-36/Resources,,,True,notConfigured,gray,-1,-1,716803,121298,121294,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,none,never,,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213B/HOEWAP213B.vmx,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213B/,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213B/,[HCF_PROD_CLO015_DR_NTAP_02] HOEWAP213B/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO015_DR_SYMM-REP-36,hcfvhc401.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1043431,50322b59-5f4a-2d0e-612d-55cb4e9a817f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,"Entitlement_Engine_Prod, Entitlement_Engine_Servers, EEE_PROD",,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEWAP218,poweredOn,False,False,green,hoewap218.NA.site.local,connected,running,green,False,2024-09-22 12:11:38,,2022-08-25 11:53:40,2024-07-20 01:27:38,8,32768,1,4,intel-broadwell,normal,True,,,HCF_VDS01-VM-414,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO114_GP_SYMM-REP-34/Resources,,,True,notConfigured,gray,-1,-1,716835,97185,97149,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[HCF_PROD_CLO114_GP_NTAP_DS_03] HOEWAP218/HOEWAP218.vmx,[HCF_PROD_CLO114_GP_NTAP_DS_03] HOEWAP218/,[HCF_PROD_CLO114_GP_NTAP_DS_03] HOEWAP218/,[HCF_PROD_CLO114_GP_NTAP_DS_03] HOEWAP218/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO114_GP_SYMM-REP-34,hcfvhs38.na.site.local,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2033662,503238d8-3382-debe-1f98-86172f184f3c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,"Entitlement_Engine_Prod, Entitlement_Engine_Servers, EEE_PROD",,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
hoewap229,poweredOn,False,False,green,hoewap229.upstreamaccts.site.local,connected,running,green,False,2024-09-18 21:12:59,,1969-12-31 21:00:00,2024-07-19 16:35:24,4,12288,1,3,intel-broadwell,normal,True,True,,HCF_VDS03-Cloud-VM-414,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO004_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,245767,99237,99230,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HCF_CLO004_NTAPF_DS053] hoewap229eol/hoewap229eol.vmx,[HCF_CLO004_NTAPF_DS053] hoewap229eol/,[HCF_CLO004_NTAPF_DS053] hoewap229eol/,[HCF_CLO004_NTAPF_DS053] hoewap229eol/,,"Backup Job ID [1716520]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_CLO004_NTAPF_DS053]",,,10/9/2024 6:06:56 PM,,,,,HOEDCO02,HCF_PROD_CLO004_GP_NTAPF,hcfvhc122.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1359479,50326649-8e65-a6d4-cebf-60d3dac72b60,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
hoewap231,poweredOn,False,False,green,hoewap231.upstreamaccts.site.local,connected,running,green,False,2024-09-21 21:16:38,,1969-12-31 21:00:00,2024-10-03 09:59:14,2,8192,1,3,intel-haswell,normal,True,,,HCF_VDS01-VM-418,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,133121,111630,111629,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HOE_CLO71_NFS_DS_025] hoewap231/hoewap231.vmx,[HOE_CLO71_NFS_DS_025] hoewap231/,[HOE_CLO71_NFS_DS_025] hoewap231/,[HOE_CLO71_NFS_DS_025] hoewap231/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs704.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1359478,5032ade4-c7e6-1930-98fd-ad529fd12fad,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
hoewap234,poweredOn,False,False,green,hoewap234.NA.site.local,connected,running,green,False,2024-09-21 04:15:44,,1969-12-31 21:00:00,2024-10-10 04:55:35,2,8192,1,3,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-414,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,205062,191874,191871,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[HCF_CLO006_GP_NTAPF_DS_38] hoewap234/hoewap234.vmx,[HCF_CLO006_GP_NTAPF_DS_38] hoewap234/,[HCF_CLO006_GP_NTAPF_DS_38] hoewap234/,[HCF_CLO006_GP_NTAPF_DS_38] hoewap234/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc320.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1426524,50329fc3-851d-f083-f7fd-dda97f1f2adb,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEWAP2361,poweredOn,False,False,green,HOEWAP2361.NA.site.local,connected,running,green,False,2024-09-21 21:18:28,,1969-12-31 21:00:00,2024-10-03 12:11:55,2,16384,1,3,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-414,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,153617,99668,99650,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[HCF_CLO006_GP_NTAPF_DS_27] HOEWAP2361/HOEWAP2361.vmx,[HCF_CLO006_GP_NTAPF_DS_27] HOEWAP2361/,[HCF_CLO006_GP_NTAPF_DS_27] HOEWAP2361/,[HCF_CLO006_GP_NTAPF_DS_27] HOEWAP2361/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc214.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1209437,5032ff57-a0ec-8577-2872-f2e7bb30cb65,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
hoewap24,poweredOn,False,False,green,hoewap24.upstreamaccts.site.local,connected,running,green,False,2024-10-06 21:00:55,,1969-12-31 21:00:00,2024-10-09 01:29:24,2,8192,1,3,intel-haswell,normal,True,True,,HCF_VDS01-VM-419,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153602,119583,119580,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,none,never,,[HCF_CLO021_NFS_DS028] hoewap24/hoewap24.vmx,[HCF_CLO021_NFS_DS028] hoewap24/,[HCF_CLO021_NFS_DS028] hoewap24/,[HCF_CLO021_NFS_DS028] hoewap24/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc505.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-2326346,503319bd-158d-bfaf-1a22-e8220486458d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEWAP247,poweredOn,False,False,green,HOEWAP247.NA.site.local,connected,running,green,False,2024-09-28 03:02:36,,1969-12-31 21:00:00,2024-09-27 22:36:32,8,24576,1,3,intel-haswell,normal,,True,,HCF_VDS01-VM-414,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153600,111974,111973,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,18,success,never,,[HOE_CLO71_NFS_DS_025] HOEWAP247/HOEWAP247.vmx,[HOE_CLO71_NFS_DS_025] HOEWAP247/,[HOE_CLO71_NFS_DS_025] HOEWAP247/,[HOE_CLO71_NFS_DS_025] HOEWAP247/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs899.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-5224,502a8d37-45b8-d8c2-82ee-3192b0eda19b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
hoewap247eol,poweredOn,False,False,green,hoewap247eol.NA.site.local,connected,running,green,False,2024-09-21 21:14:16,,2022-06-08 06:02:36,2024-04-13 12:14:22,8,24576,1,3,intel-haswell,normal,True,,,HCF_VDS01-VM-414,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153601,58036,58035,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HOE_CLO71_NFS_DS_026] hoewap247eol/hoewap247eol.vmx,[HOE_CLO71_NFS_DS_026] hoewap247eol/,[HOE_CLO71_NFS_DS_026] hoewap247eol/,[HOE_CLO71_NFS_DS_026] hoewap247eol/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs898.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1923093,503271c9-7518-3c6d-1547-a9236c99b0a7,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,ServiceNow,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEWAP248,poweredOn,False,False,green,HOEWAP248.NA.site.local,connected,running,green,False,2024-07-20 04:33:35,,1969-12-31 21:00:00,2024-10-01 06:40:24,2,8192,1,3,intel-haswell,normal,,True,,HCF_VDS01-VM-422,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1167374,426623,426609,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HOE_CLO71_NFS_DS_029] HOEWAP248/HOEWAP248.vmx,[HOE_CLO71_NFS_DS_029] HOEWAP248/,[HOE_CLO71_NFS_DS_029] HOEWAP248/,[HOE_CLO71_NFS_DS_029] HOEWAP248/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs704.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-5275,502ada43-7632-9049-8c40-22e3240950f5,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
HOEWAP249,poweredOn,False,False,green,HOEWAP249.sitedmz.local,connected,running,green,False,2024-10-07 19:46:51,,1969-12-31 21:00:00,2024-07-25 10:27:41,2,8192,3,3,intel-cascadelake,normal,True,True,,HOE_VDS_02_DMZ - APP-DMZ-3027-eBusiness_II,HOE_VDS_02_DMZ - APP-DMZ-3228-eBusiness_II,HOE_VDS_02_DMZ_TMG_3218_Northbound,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO012_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,131165,131165,122880,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HCF_CLO012_NTAP_DS01] HOEWAP249/HOEWAP249.vmx,[HCF_CLO012_NTAP_DS01] HOEWAP249/,[HCF_CLO012_NTAP_DS01] HOEWAP249/,[HCF_CLO012_NTAP_DS01] HOEWAP249/,,"Backup Job ID [62124577]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_CLO012_NTAP_DS_01]",,,10/10/2024 1:22:52 AM,,,,,HOEDCO02,HCF_PROD_CLO012_DMZ_NTAP,hoevhs637.sitedmz.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-63896,50322385-47f4-9cf6-5b46-f33a6cd66890,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,DMZ_VM,Tier 3,,Disaster Recovery,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEWAP269,poweredOn,False,False,green,HOEWAP269.NA.site.local,connected,running,green,False,2024-07-20 03:52:54,,1969-12-31 21:00:00,2024-10-05 00:16:57,2,8192,1,3,intel-haswell,normal,True,True,,HCF_VDS01-VM-416,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153600,56705,56704,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HOE_CLO71_NFS_DS_029] HOEWAP269/HOEWAP269.vmx,[HOE_CLO71_NFS_DS_029] HOEWAP269/,[HOE_CLO71_NFS_DS_029] HOEWAP269/,[HOE_CLO71_NFS_DS_029] HOEWAP269/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs897.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-4352,502a57a4-f9a9-bd9d-1637-0543201b2785,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
HOEWAP275,poweredOn,False,False,green,HOEWAP275.upstreamaccts.site.local,connected,running,green,False,2024-09-30 07:26:33,,1969-12-31 21:00:00,2024-09-27 01:34:36,4,12288,1,3,intel-haswell,normal,True,True,,HCF_VDS03-Cloud-VM-422,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,276483,206185,206182,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS_01] HOEWAP275/HOEWAP275.vmx,[HCF_PROD_CLO009_NTAPF_DS_01] HOEWAP275/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEWAP275/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEWAP275/,,"Backup Job ID [1634227]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_PROD_CLO009_NTAPF_DS01]",,,8/28/2023 6:23:20 PM,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1480078,503233f6-7583-f419-1abb-8104f4d418b3,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
